,mean_focal,mean_focal_rank,min_focal,min_focal_rank,max_focal,max_focal_rank,median_focal,median_focal_rank,htd
Supervisor Intellectual Stimulation,0.9909246563911438,1.3333333333333333,0.9899365901947021,1,0.9917181730270386,2,0.9911192059516907,1.0,0.7914295910547177
Supervisor Solicitation of Voice,0.9702878296375275,1.5,0.9476432204246521,1,0.9814549088478088,2,0.9760265946388245,1.5,0.7244068006402813
Supervisor Support for Recovery,0.005999563145451248,2.0,0.0006593154976144433,2,0.01932178996503353,2,0.003292558074463159,2.0,0.00018314677193605652
Supervisor Team Building,0.9853201985359192,1.0,0.976706862449646,1,0.991321861743927,1,0.9882524609565735,1.0,0.4981635819480289
Supervisor Vision Communication,0.9519938081502914,1.75,0.8576866984367371,1,0.9932889342308044,2,0.9784997999668121,2.0,0.8189061583470902
Supervisor's Organizational Embodiment,0.9763323664665222,1.7777777777777777,0.9658756852149963,1,0.9877442717552185,2,0.9728392362594604,2.0,0.8038997041682402
Supervisor-Triggered Newcomer Negative Affect,0.9738030731678009,2.0,0.9597514867782593,2,0.9861446619033813,2,0.9741630256175995,2.0,0.24657892249524593
Supervisor-Triggered Newcomer Positive Affect,0.8526354730129242,1.875,0.1376398801803589,1,0.9851107597351074,2,0.9666544497013092,2.0,0.21673362352885306
Supportive Voice (Burris),0.7485172729939222,1.0,0.03593152016401291,1,0.9904459714889526,1,0.9838458001613617,1.0,0.26548860807088204
Supportive Voice (Maynes),0.9765058159828186,1.0,0.9402774572372437,1,0.987369954586029,1,0.9855617880821228,1.0,0.7373869051400106
Synchrony Preference,0.7410381343215704,2.0,0.02230282872915268,2,0.9828431010246277,2,0.9795033037662506,2.0,0.6048055125902465
Team Temporal Leadership,0.966911290373121,1.4285714285714286,0.8935894966125488,1,0.9893013834953308,2,0.9837216734886169,1.0,0.9506599941357438
Tendency to Gossip,0.9880121052265167,1.75,0.979832112789154,1,0.9912254214286804,2,0.9904954433441162,2.0,0.9593209205195308
Time Management Credits,0.984706699848175,1.75,0.9788734912872314,1,0.9922266006469727,2,0.983863353729248,2.0,0.752936671487987
Uniformity/Individualization Supervisor Behaviors,0.989633846282959,2.0,0.9867241978645325,2,0.9918221831321716,2,0.9911579489707947,2.0,0.4637981390580535
Victim Identity,0.9877443909645081,2.0,0.9858055710792542,2,0.9887241721153259,2,0.9887034296989441,2.0,0.9566550274224331
Void Filling Stigmas,0.9871010035276413,2.0,0.9825350046157837,2,0.9912976026535034,2,0.987285703420639,2.0,0.9799213374499232
Volunteering,0.9440221905708313,1.8,0.8922224640846252,1,0.9853070974349976,2,0.9390468597412109,2.0,0.9143828354310244
Voracity,0.4175664059817791,1.4,0.03512011095881462,1,0.9812493920326233,2,0.0712263435125351,1.0,0.40550534628564494
Wanderlust,0.9897001504898071,1.6,0.9844459891319275,1,0.9919590950012207,2,0.9906696081161499,2.0,0.9864386436180211
Work to Personal Conflict,0.8153145879507064,1.2,0.11615721881389618,1,0.9916113018989563,2,0.9892808794975281,1.0,0.7301280717132613
