validity_metric,nlp_metric,r,p,model
sme_definitional_adequacy_mean,min_focal,0.11342334022501353,0.2843981737520344,word_glove_wmd
sme_definitional_adequacy_mean,max_focal,0.11342334022501353,0.2843981737520344,word_glove_wmd
sme_definitional_adequacy_mean,median_focal,0.11342334022501353,0.2843981737520344,word_glove_wmd
sme_definitional_adequacy_std,mean_focal,0.04768924274123609,0.6535087818211998,word_glove_wmd
sme_definitional_adequacy_std,min_focal,0.04768924274123609,0.6535087818211998,word_glove_wmd
sme_definitional_adequacy_std,max_focal,0.04768924274123609,0.6535087818211998,word_glove_wmd
sme_definitional_adequacy_std,median_focal,0.04768924274123609,0.6535087818211998,word_glove_wmd
def_correspondence,mean_focal,-0.348181854689454,0.0007195806121582086,word_glove_wmd
def_correspondence,min_focal,-0.348181854689454,0.0007195806121582086,word_glove_wmd
def_correspondence,max_focal,-0.348181854689454,0.0007195806121582086,word_glove_wmd
def_correspondence,median_focal,-0.348181854689454,0.0007195806121582086,word_glove_wmd
sme_definitional_adequacy_mean,mean_focal,-0.03419249104828979,0.7476340102768503,word_w2v_cosine
sme_definitional_adequacy_mean,min_focal,-0.03419249104828979,0.7476340102768503,word_w2v_cosine
sme_definitional_adequacy_mean,max_focal,-0.03419249104828979,0.7476340102768503,word_w2v_cosine
sme_definitional_adequacy_mean,median_focal,-0.03419249104828979,0.7476340102768503,word_w2v_cosine
sme_definitional_adequacy_std,mean_focal,-0.22297573457997327,0.03363058456224975,word_w2v_cosine
sme_definitional_adequacy_std,min_focal,-0.22297573457997327,0.03363058456224975,word_w2v_cosine
sme_definitional_adequacy_std,max_focal,-0.22297573457997327,0.03363058456224975,word_w2v_cosine
sme_definitional_adequacy_std,median_focal,-0.22297573457997327,0.03363058456224975,word_w2v_cosine
def_correspondence,mean_focal,0.28373250865915484,0.006420977250128336,word_w2v_cosine
def_correspondence,min_focal,0.28373250865915484,0.006420977250128336,word_w2v_cosine
def_correspondence,max_focal,0.28373250865915484,0.006420977250128336,word_w2v_cosine
def_correspondence,median_focal,0.28373250865915484,0.006420977250128336,word_w2v_cosine
sme_definitional_adequacy_mean,mean_focal,0.10750920308954208,0.31042122945974954,word_w2v_wmd
sme_definitional_adequacy_mean,min_focal,0.10750920308954208,0.31042122945974954,word_w2v_wmd
sme_definitional_adequacy_mean,max_focal,0.10750920308954208,0.31042122945974954,word_w2v_wmd
sme_definitional_adequacy_mean,median_focal,0.10750920308954208,0.31042122945974954,word_w2v_wmd
sme_definitional_adequacy_std,mean_focal,0.08456892058088845,0.4254434296421222,word_w2v_wmd
sme_definitional_adequacy_std,min_focal,0.08456892058088845,0.4254434296421222,word_w2v_wmd
sme_definitional_adequacy_std,max_focal,0.08456892058088845,0.4254434296421222,word_w2v_wmd
sme_definitional_adequacy_std,median_focal,0.08456892058088845,0.4254434296421222,word_w2v_wmd
def_correspondence,mean_focal,-0.33185185896475755,0.0013113573687348259,word_w2v_wmd
def_correspondence,min_focal,-0.33185185896475755,0.0013113573687348259,word_w2v_wmd
def_correspondence,max_focal,-0.33185185896475755,0.0013113573687348259,word_w2v_wmd
def_correspondence,median_focal,-0.33185185896475755,0.0013113573687348259,word_w2v_wmd
