,mean,median,std,min,max
Personal Recognition by Supervisor,0.7979822754859924,0.7974513173103333,0.0176044933421387,0.7689464092254639,0.8220900297164917
Personal to Family Conflict,0.7525959849357605,0.7589136064052582,0.06113740480318801,0.6482369303703308,0.8503987789154053
Personal to Work Conflict,0.7551855742931366,0.75778529047966,0.03534581952916515,0.6931418180465698,0.8165079951286316
Planning,0.6356256405512491,0.5897099375724792,0.06993157655567268,0.5827254056930542,0.7344415783882141
Procedural Fairness Monitoring,0.861143684387207,0.8650895357131958,0.06273333504893668,0.7351199388504028,0.9534021615982056
Procedural Justice Clarity,0.7986589312553406,0.8043131828308105,0.05232255849923085,0.705255389213562,0.9062118530273438
Productivity Motives,0.8744282325108846,0.8445948362350464,0.049845446650252125,0.834033727645874,0.9446561336517334
Prohibitive Voice,0.6132993161678314,0.6107654571533203,0.09629842837689336,0.4412883520126343,0.7526084780693054
Promotive Voice,0.7347061991691589,0.7619348168373108,0.08164736168871238,0.5730994343757629,0.8620180487632751
Propensity to Morally Disengage,0.4423913306423596,0.44445739686489105,0.10749929876078033,0.25869593024253845,0.672214150428772
Reflecting,0.7794010639190674,0.7905651330947876,0.03238957550538878,0.7353463172912598,0.8122917413711548
Relational Energy,0.6395889580249786,0.62827929854393,0.16667445145284887,0.4046408534049988,0.9243901968002319
Reputation Maintenance Concerns,0.5532106012105942,0.4877329468727112,0.15979339391576355,0.36380812525749207,0.7939008474349976
Restoration Orientation,0.4899040718873342,0.493557333946228,0.16924583585100605,0.2557438313961029,0.7674940228462219
Self-Righteousness Stigmas,0.7273088792959849,0.7482741475105286,0.10881553961983875,0.587877631187439,0.8590362071990967
Self-Verification Striving,0.5140087977051735,0.5059550106525421,0.1076710194150675,0.2855833172798157,0.7199939489364624
Self/Other Centeredness Supervisor Behaviors,0.5618808180093765,0.565117746591568,0.07480164924143272,0.4310041666030884,0.6546804904937744
Sense of Community Credits,0.7466834088166555,0.7246878743171692,0.0973211387703083,0.6261774897575378,0.8981000781059265
Shame,0.5738311956326166,0.5561216175556183,0.27233075559115694,0.2714817523956299,0.9491193890571594
Skill/ability sales self-efficacy,0.5216668397188187,0.5026548802852631,0.14574831890359202,0.32565557956695557,0.7882888317108154
Social Exchange Relationship,0.8358627955118815,0.853286474943161,0.04354585074254185,0.7447161674499512,0.8750272393226624
State Gratitude,0.6279987692832947,0.5978885889053345,0.10969534430019603,0.479698121547699,0.8470364212989807
Subjective Social Class,0.6105156362056732,0.6079970002174377,0.12073667042557581,0.39848312735557556,0.8814477920532227
Superficial Reaction to Supervisor,0.6196114142735799,0.5185710191726685,0.2009204011071088,0.37586644291877747,0.9246882200241089
Supervisor Enforcing Work Requirements/Flexibility,0.5516028453906378,0.5714877545833588,0.10449346909444814,0.3710009455680847,0.6821767687797546
Supervisor Follower Development,0.6762927422920862,0.7054786384105682,0.14976430505286856,0.4647250473499298,0.8779726624488831
Supervisor Intellectual Stimulation,0.5658144354820251,0.5539107918739319,0.09105947427832393,0.46071910858154297,0.6828134059906006
Supervisor Solicitation of Voice,0.6945614318052927,0.6901825964450836,0.06587293584794518,0.5997122526168823,0.8192951679229736
Supervisor Support for Recovery,0.47743143836657204,0.5032892227172852,0.0953401678255636,0.27312397956848145,0.5971105694770813
Supervisor Team Building,0.7168995440006256,0.7052109837532043,0.05775008341549663,0.5982987880706787,0.7959977388381958
Supervisor Vision Communication,0.7389179766178131,0.7311451435089111,0.06505521744194528,0.6600375771522522,0.8672051429748535
Supervisor's Organizational Embodiment,0.6374582333697213,0.6196058392524719,0.1177444653694273,0.43839913606643677,0.893383264541626
Supervisor-Triggered Newcomer Negative Affect,0.7944217302969524,0.8010722696781158,0.07257041585234593,0.6084470152854919,0.9462714195251465
Supervisor-Triggered Newcomer Positive Affect,0.7929409870079586,0.801647424697876,0.09126858889548076,0.595941960811615,0.9225108623504639
Supportive Voice (Burris),0.6134263674418131,0.6335911452770233,0.15739925121733842,0.33319562673568726,0.8246484398841858
Supportive Voice (Maynes),0.7976305305957794,0.8018010854721069,0.05135077917907763,0.7210242748260498,0.9106811285018921
Synchrony Preference,0.4810376664002736,0.5154045224189758,0.16465300450742135,0.2602471709251404,0.7194504737854004
Team Temporal Leadership,0.7201921485719227,0.7393744587898254,0.06492810965955205,0.5575409531593323,0.8279800415039062
Tendency to Gossip,0.7501273949941,0.7751098573207855,0.07621737547989925,0.5884067416191101,0.8187566995620728
Time Management Credits,0.6924563546975454,0.683389812707901,0.06156692713653138,0.6285358667373657,0.806585431098938
Uniformity/Individualization Supervisor Behaviors,0.7024514496326446,0.7009444236755371,0.05006687900485967,0.6313955187797546,0.8106688261032104
Victim Identity,0.8860164086023966,0.8838745355606079,0.018943432338706004,0.8639607429504395,0.9102139472961426
Void Filling Stigmas,0.6836981376012167,0.6977893710136414,0.07632839568666554,0.5571048259735107,0.7661110162734985
Volunteering,0.8507498145103455,0.8710912764072418,0.06297024042954172,0.6997175216674805,0.9224862456321716
Voracity,0.917748749256134,0.91682368516922,0.02493623224872828,0.8824390769004822,0.9597886800765991
Wanderlust,0.7277784943580627,0.7494702935218811,0.10276259621269486,0.5813670754432678,0.8769834637641907
Work to Personal Conflict,0.6689292013645172,0.6560901403427124,0.08413870204878193,0.5381978750228882,0.8560118079185486
