,mean,median,std,min,max
Prohibitive Voice,0.7899369386132264,0.8486020998344829,0.16042702688051708,0.504196188042544,0.9965396659006345
Promotive Voice,0.6799562040494361,0.7215672840951202,0.1223737213713632,0.3473034193020643,0.7738135563678095
Propensity to Morally Disengage,0.8920904604209776,0.9125584377935527,0.07610482488028981,0.6397712666958548,0.9948573600363991
Reflecting,0.45786685042645775,0.4537655084844822,0.06945268475443807,0.374929890679174,0.5449051521157169
Relational Energy,0.5598762355929059,0.64048012356885,0.1544601978530729,0.2486399685813189,0.6713260556937405
Reputation Maintenance Concerns,0.8305391328446176,0.8595114237262731,0.12815705935596927,0.5914628402994492,0.964219537925627
Restoration Orientation,0.726197192134725,0.7254221395701604,0.07598508284398348,0.5345307717863136,0.8384096863270741
Self-Righteousness Stigmas,0.5758873197686001,0.6044802320502516,0.13224949781461018,0.37822538099377795,0.7600352944195928
Self-Verification Striving,0.7426835627384685,0.7525342000715571,0.08326610362729167,0.586653255105697,0.9317111702234726
Self/Other Centeredness Supervisor Behaviors,0.7643830300852655,0.7939653406020493,0.08527245093984054,0.5329084247393676,0.8331483373207864
Sense of Community Credits,0.4879357146121202,0.5330098220781321,0.12706769954682345,0.22333995194020356,0.6237233801592201
Shame,0.4731667553900209,0.5028994647334283,0.11571458173983207,0.23941234470681153,0.5952323801892248
Skill/ability sales self-efficacy,0.809741347214219,0.8061164233179785,0.09748830325413177,0.6771160849581266,0.9427165850194787
Social Exchange Relationship,0.10394963959044247,0.10560623482591741,0.008387912834806574,0.08706402955487608,0.11166814429844435
State Gratitude,0.8711613802587663,0.8786269242520107,0.09391501070983102,0.7328678937992779,1.008314574394968
Subjective Social Class,0.5934205956350235,0.564295451207654,0.13146879469022424,0.2542560512832653,0.7383339630958826
Superficial Reaction to Supervisor,0.39882902180271834,0.43298161958937453,0.15655931697090175,0.10539776435498671,0.5654127805651583
Supervisor Enforcing Work Requirements/Flexibility,0.7481414873003702,0.7474120015333056,0.057219529894343125,0.6648526466283526,0.8164275480576684
Supervisor Follower Development,0.6113571033855546,0.6153241611983296,0.14118660188230733,0.4036617335186961,0.8593154715576714
Supervisor Intellectual Stimulation,0.6544796044672666,0.633177550597239,0.08500055437949758,0.562674259014216,0.7675870037903447
Supervisor Solicitation of Voice,0.7034955661857388,0.7277631076479241,0.19183916733169187,0.43687874286669626,0.8991905358988517
Supervisor Support for Recovery,0.8635763305549611,0.9073390149783369,0.12243315801636817,0.6058691672425083,1.071195386917914
Supervisor Team Building,0.7080578580483532,0.7051206601402471,0.08314267332632268,0.5740910352803528,0.8545888171066713
Supervisor Vision Communication,0.695194083753263,0.683680748677431,0.09964834630250696,0.5739455106222924,0.870189826413874
Supervisor's Organizational Embodiment,0.5985111625574345,0.6496893190661096,0.1488358934925465,0.14528007146642136,0.760344821077579
Supervisor-Triggered Newcomer Negative Affect,0.7058149912216864,0.7101819374894918,0.1178798600836756,0.3727919511982166,0.8893064454565028
Supervisor-Triggered Newcomer Positive Affect,0.7100701912853502,0.7390523213016118,0.13472638158825456,0.4359587053144965,0.8764235684594874
Supportive Voice (Burris),0.758226426664092,0.7248450497383203,0.14716632600383828,0.5585906172351078,0.9617537784331458
Supportive Voice (Maynes),0.6805305957211267,0.7060573572668027,0.11706692971319968,0.4294527600252454,0.8328340933338764
Synchrony Preference,0.706061740363621,0.702078090297374,0.05103113717364545,0.615367422796641,0.7680203956550543
Team Temporal Leadership,0.5652611096734814,0.5773877390340358,0.06281532787966572,0.45761445066059375,0.6602120381401606
Tendency to Gossip,0.38066229575435123,0.39407665819756416,0.11167284850654975,0.2352921092846629,0.49776006546191354
Time Management Credits,0.6362735482989028,0.6785286161557721,0.13566975440494355,0.3388936811056078,0.7371610879397424
Uniformity/Individualization Supervisor Behaviors,0.7913276476532781,0.7965440802280492,0.06617766284315467,0.6805021849835156,0.9029972642747013
Victim Identity,0.5639086299599333,0.5601111903003375,0.05126416476674423,0.5031080158788225,0.6285066837006402
Void Filling Stigmas,0.44295745049175084,0.4358213622543087,0.04241083273622229,0.37791103733918346,0.5145848270424562
Volunteering,0.537000437681912,0.5415342659583531,0.07808405706899268,0.3654685357434159,0.6486772751790988
Voracity,0.35849335826869927,0.3398939220594888,0.07210110835517228,0.24954491708364698,0.48713111233099743
Wanderlust,0.47681751868610817,0.4762201424755009,0.05188406782655454,0.365383793270454,0.5585590073512697
Work to Personal Conflict,0.7897454782824104,0.7794457157733701,0.09632617847714958,0.6233642903968599,0.9515301978773318
