,mean,median,std,min,max
Emphasizing Group Identity by Supervisor,0.9163152691895033,0.9148694923871434,0.022670094473895935,0.8856164611202042,0.9595304655910939
Envisioning,0.9436439140791185,0.9448383446316254,0.004573498434812095,0.9375416707701234,0.9485517268356067
Equitable Organizational Practices,0.8509622026289726,0.8362092041029994,0.031761947016152245,0.8131793862040442,0.9264572380323559
Ethical Values Credits,0.9331982832940326,0.9292305806505554,0.015096671084995914,0.9172620437361038,0.9557839161267413
Evangelism Stigmas,0.9509437192148642,0.9540408233215961,0.009387177840152767,0.9381323232131216,0.9608414306979867
Exclusion beliefs,0.9088972108210666,0.9088972108210666,0.0,0.9088972108210666,0.9088972108210666
Expectation Reaction to Supervisor,0.9216854796290884,0.933511364578823,0.025412234146140866,0.8845597077966942,0.9467020260360334
Extrinsic Career Goal,0.9043717465346676,0.9075423062497174,0.024698356105404037,0.861002762837645,0.9429506145060236
Family Incivility,0.8758265765774651,0.8768872798249876,0.027296003992509872,0.8283686511234979,0.9571164848910687
Family to Personal Conflict,0.9206968289240102,0.9320626623891783,0.029397281705583034,0.8568959348322867,0.9590702032172924
Gender Determinism,0.9278342902315663,0.9353110638676609,0.02836487434962196,0.878942010645633,0.9572841483671537
Global Organizational Commitment,0.972714293349107,0.9699987360051152,0.01053978995131887,0.9571183612181278,0.9901285648790099
Idea Validation,0.9256334200686961,0.9300709916859843,0.028054226928046534,0.8707790348304053,0.9623924638581873
Identity Strain,0.8973576867412734,0.90026081803065,0.013196569794497544,0.8810239885929684,0.9242183544672189
Inclusion in Decision Making,0.8855974779956117,0.8831489995177699,0.0299360329382433,0.8424799933090196,0.9266171303726851
Integration of Differences,0.8707856697580202,0.8755007979281046,0.027729638189416383,0.8257532076332005,0.904882653766963
Interactional Justice Clarity,0.9431782364970658,0.9412685210946233,0.010540926597913041,0.9242170069974099,0.9578559430612166
Interest/Enjoyment Sales Self-Efficacy,0.8703527888519675,0.8676438728419528,0.0568028891593583,0.7950536722740529,0.9787908580827928
International Employee Identity,0.8752098210495709,0.891359663536015,0.030005257050237433,0.8331581499210198,0.9088813421890082
Interpersonal Fairness Monitoring,0.9453010935124075,0.9478190851988164,0.019154793644511635,0.9072499745634031,0.9734716666183532
Intraorganizational employee navigation,0.865845802366335,0.8601310107389287,0.019162852897081212,0.8413154235622569,0.9026990113007628
Intrinsic Career Goal,0.8768595058564002,0.8660378482281543,0.028988551799987782,0.8432880329358284,0.9422499250197623
Knowledge Stock,0.8938348052837624,0.8869678434113075,0.027527872224665732,0.8704202573534773,0.9683080484782909
Loss Orientation,0.8906165074071442,0.8833975864478176,0.025077166189614506,0.8538563183787277,0.930857397268911
Moral Credits,0.937099424747329,0.9341909562631601,0.013160362400678045,0.9200654007782767,0.9643461240361998
Moral Identification,0.8891985415477264,0.8954284967974462,0.027048969888330356,0.8556480491007663,0.939365023804947
Naiveté,0.9190966620959293,0.9191504035149405,0.0176059481217944,0.8992949279103567,0.9437315875134076
Organizational Support for Development,0.9291719401993521,0.9353018211060558,0.023912170554791876,0.8864911441013525,0.965058263996351
Oscillation Orientation,0.8812711812583917,0.8906482516864556,0.015122520817359925,0.8599366595476822,0.8932286325410375
Other Focus Credits,0.9504058559382185,0.9496868595603225,0.01217367263083024,0.9359159751651214,0.9679206620896981
Perceived Career Opportunity,0.9453626104113368,0.9358632325079287,0.017613028591433162,0.9301711477205166,0.970053451005565
Performance Monitoring,0.9133163557718585,0.9189244942664423,0.018141427983833155,0.8843495793342087,0.9331580839593798
Personal Life Motives,0.9585582316101594,0.9627210226485983,0.009224363759409824,0.9452238529748572,0.9680332510443658
Personal Recognition by Supervisor,0.9326632613821397,0.930674921087138,0.010468128282877154,0.9212015853462523,0.9515459361211506
Personal to Family Conflict,0.91237431366978,0.9128968244097395,0.025451267585159042,0.8709568137373294,0.9432278307814679
