,mean,median,std,min,max
Social Exchange Relationship,0.9773704291390809,0.9773775666993688,0.022629277043068486,0.9547221074244293,0.999999742243428
State Gratitude,0.09939146304956419,0.04285277311183038,0.13644071189646637,-0.02318872769141115,0.4128230395141374
Subjective Social Class,0.42596173550607,0.42817921438657747,0.22357830987909183,0.09520813376335452,0.9351908577271488
Superficial Reaction to Supervisor,0.5696666360722332,0.39761178216062887,0.22566074323709898,0.3751358082438344,0.9999815246840591
Supervisor Enforcing Work Requirements/Flexibility,0.30920661526140264,0.33894711524197024,0.10530840686407318,0.15454155151857382,0.43344206048797984
Supervisor Follower Development,0.4333659865170669,0.5160255815578938,0.18098547789219338,0.1514972902835089,0.6506721467215344
Supervisor Intellectual Stimulation,0.37237409863750454,0.3838107522945609,0.11471814223777914,0.2265048515387998,0.506806692079153
Supervisor Solicitation of Voice,0.30735257210510564,0.26250010162136883,0.23432578086574754,0.08525209438364424,0.6955576363365933
Supervisor Support for Recovery,0.18383872070495313,0.11556103801534293,0.18973689828451343,-0.0052795168532227335,0.7353101847702956
Supervisor Team Building,0.48578884200875017,0.4393166407127149,0.21757831319591264,0.24732643690817996,0.8554639896795944
Supervisor Vision Communication,0.4072920838093886,0.3410792036210204,0.1939182689754541,0.19950598304138706,0.7010960409903568
Supervisor's Organizational Embodiment,0.42167105330396887,0.37952168739748626,0.182117306984275,0.18113404828534702,0.9867021486299782
Supervisor-Triggered Newcomer Negative Affect,0.15238898273569948,0.11598250992807976,0.09994657498591332,0.05721697229673006,0.5426338395795547
Supervisor-Triggered Newcomer Positive Affect,0.1719661297376809,0.1157631034118593,0.14789076295195433,0.046547224203393966,0.7179587436773455
Supportive Voice (Burris),0.23615435808583973,0.2776455553738624,0.1860554896836683,-0.015835539971380475,0.4864580534256037
Supportive Voice (Maynes),0.3423850003156484,0.284947622848862,0.1626998649994831,0.16119327131032013,0.6610871099277542
Synchrony Preference,0.3199492142888421,0.29735616501795026,0.13868867054910916,0.15246109165846802,0.6020776578159753
Team Temporal Leadership,0.5996706974135381,0.6061197255047447,0.08684727248471841,0.4110793272072277,0.7588809833986814
Tendency to Gossip,0.771213407853908,0.7631411019128331,0.10100520394846364,0.645087194995434,0.9057301509282976
Time Management Credits,0.5559823732419787,0.5415853424830539,0.09797157367327843,0.4138602835391337,0.7469243149280277
Uniformity/Individualization Supervisor Behaviors,0.32989003448170473,0.32206775939532556,0.14250941970818276,0.09881986843775184,0.5662312186273775
Victim Identity,0.5662969735097142,0.5470714421103582,0.054196094922061386,0.5116554843774287,0.6401639940413558
Void Filling Stigmas,0.6934280857228301,0.7004885621347303,0.031251848388501195,0.6382275357455608,0.7259507682254958
Volunteering,0.4024065994518862,0.39658797854638084,0.025438708652218055,0.3646594830026716,0.4405057065028771
Voracity,0.6214462401554521,0.6363491328545711,0.061998956537469015,0.48373471262406453,0.6951600909332158
Wanderlust,0.5719306583970962,0.5636317641688453,0.03958718724776533,0.4927134527659973,0.6342762276471784
Work to Personal Conflict,0.2150786202650094,0.227905510664282,0.116129062975345,0.049456129116122634,0.4235381237500876
