,mean,median,std,min,max
Supervisor Support for Recovery,0.665981258948644,0.6611098051071167,0.07583437017442134,0.4938866198062897,0.808332085609436
Supervisor Team Building,0.7516897678375244,0.7603879570960999,0.059767295136687645,0.6415659189224243,0.8207438588142395
Supervisor Vision Communication,0.7485004266103109,0.7393537163734436,0.057608778661383316,0.6799535751342773,0.857014536857605
Supervisor's Organizational Embodiment,0.8126714213026894,0.8112809658050537,0.05393912345530304,0.7146278619766235,0.9449117183685303
Supervisor-Triggered Newcomer Negative Affect,0.7543845304421016,0.7435755431652069,0.06790396098533986,0.6186293363571167,0.8933738470077515
Supervisor-Triggered Newcomer Positive Affect,0.7540517577103206,0.7492328882217407,0.08000288280980111,0.61720871925354,0.8950983881950378
Supportive Voice (Burris),0.6551131804784139,0.7126463353633881,0.14260785240676635,0.43769028782844543,0.8026400804519653
Supportive Voice (Maynes),0.7801636576652526,0.7675694525241852,0.053670229647804296,0.700748085975647,0.8854336142539978
Synchrony Preference,0.7570012509822845,0.7586748003959656,0.062027961661192295,0.6602427959442139,0.8316251635551453
Team Temporal Leadership,0.7924711562338329,0.7819827198982239,0.030248017606029767,0.7564430236816406,0.8699157238006592
Tendency to Gossip,0.882348378499349,0.8846277892589569,0.03605127157375374,0.8334490060806274,0.935006856918335
Time Management Credits,0.8020200033982595,0.7912960648536682,0.04489299104375096,0.7586406469345093,0.8962663412094116
Uniformity/Individualization Supervisor Behaviors,0.7595365107059479,0.7564589381217957,0.05084848864504237,0.6493558883666992,0.832385241985321
Victim Identity,0.8831298549969991,0.8781430125236511,0.016614785939325003,0.8657379746437073,0.9055085778236389
Void Filling Stigmas,0.8592096865177155,0.8606934249401093,0.016182524658773047,0.8305627107620239,0.8824604749679565
Volunteering,0.7433339655399323,0.7264984250068665,0.04851799948542767,0.6767849922180176,0.816778302192688
Voracity,0.8997584104537963,0.900561511516571,0.017026525311327683,0.8799033164978027,0.9299453496932983
Wanderlust,0.861691290140152,0.8575750589370728,0.03402829606057616,0.8146740198135376,0.9362075328826904
Work to Personal Conflict,0.7060811698436738,0.6958687901496887,0.06096815391324055,0.5942102670669556,0.8088954091072083
