,mean,median,std,min,max
Gender Determinism,0.672338192195942,0.9764274656772614,0.44540633952722364,0.009521891362965107,0.9996761083602905
Global Organizational Commitment,0.6665293828894695,0.9628592729568481,0.4365761992025978,0.04763055220246315,0.995732843875885
Idea Validation,0.3113389573525637,0.09576353430747986,0.3461352042806389,0.0024564736522734165,0.9152870774269104
Identity Strain,0.13715799772180617,0.00811770954169333,0.26454006396515334,0.0010531789157539606,0.7661080956459045
Inclusion in Decision Making,0.01665037292392905,0.00013878673053113744,0.0346169682387327,4.061842992086895e-05,0.09392505139112473
Integration of Differences,0.03176677771116374,0.0036539791617542505,0.062069791965107646,7.662496500415727e-05,0.20968420803546906
Interactional Justice Clarity,0.9948023974895477,0.99504354596138,0.0032261730784157285,0.9891525506973267,0.999508261680603
Interest/Enjoyment Sales Self-Efficacy,0.30852657977957276,0.008282543625682592,0.44008078484994423,0.0002881725667975843,0.9997079968452454
International Employee Identity,0.07359530057631976,7.552573879365809e-05,0.1539709667382674,2.1037998521933332e-05,0.41732680797576904
Interpersonal Fairness Monitoring,0.6583219628625859,0.9766746759414673,0.42330855640239445,0.0011404325487092137,0.9971412420272827
Intraorganizational employee navigation,0.021010708829271606,0.0005144812894286588,0.04996393329685249,3.76119751308579e-05,0.1688876748085022
Intrinsic Career Goal,0.2838249602005817,0.0038566389703191817,0.4283512365359725,0.0002472576161380857,0.9991053938865662
Knowledge Stock,0.3694862753152847,0.22206731885671616,0.3159115068572406,0.052088916301727295,0.997765302658081
Loss Orientation,0.5561410213044534,0.7512226700782776,0.4178843261331437,0.003489698516204953,0.9943101406097412
Moral Credits,0.3934007213974837,0.311516672372818,0.3577314511413564,0.0004637088277377188,0.990401566028595
Moral Identification,0.9933026731014252,0.9937167465686798,0.0035963247599804407,0.9873220324516296,0.9976320266723633
Naiveté,0.9882615009943644,0.9858382046222687,0.004859099068546912,0.9840186238288879,0.9964639544487
Organizational Support for Development,0.9636644562085469,0.9934875965118408,0.08521888535138591,0.6578435897827148,0.9997721314430237
Oscillation Orientation,0.7533503174781799,0.9532580375671387,0.2895434291231087,0.3439117670059204,0.9628811478614807
Other Focus Credits,0.9789582391579946,0.9904855787754059,0.025782419979777642,0.9231763482093811,0.9975556135177612
Perceived Career Opportunity,0.9255885283152262,0.9505563974380493,0.07098480614427964,0.8288981914520264,0.997310996055603
Performance Monitoring,0.07824910196601802,0.001394491147948429,0.17215062408600637,6.681297963950783e-05,0.46317824721336365
Personal Life Motives,0.9983832240104675,0.9990781247615814,0.0016591646890044493,0.9948363304138184,0.9996480941772461
Personal Recognition by Supervisor,0.727641706665357,0.708901971578598,0.18961334323406193,0.4398575723171234,0.9877039194107056
Personal to Family Conflict,0.6060294710099697,0.6566946506500244,0.34983028102115754,0.05092901736497879,0.9875569343566895
Personal to Work Conflict,0.440872859954834,0.527158334851265,0.35111605140434465,0.025064244866371155,0.8781463503837585
Planning,0.7006772955258688,0.8877155184745789,0.2660161100923418,0.3244757056236267,0.8898406624794006
Procedural Fairness Monitoring,0.9788842141628266,0.9923233687877655,0.02830930655012291,0.9028611183166504,0.9983782768249512
Procedural Justice Clarity,0.9941293835639954,0.9951196908950806,0.005650027576220178,0.9810928702354431,0.9997712969779968
Productivity Motives,0.9995454549789429,0.9996009469032288,0.0001846026383679193,0.9992967844009399,0.9997386336326599
Prohibitive Voice,0.2931124417489627,0.008174750721082091,0.3847373818785125,0.00039944416494108737,0.9800604581832886
Promotive Voice,0.8498046502470971,0.9778991937637329,0.2528760817917865,0.21534405648708344,0.9992115497589111
Propensity to Morally Disengage,0.02582387745233713,6.762541306670755e-05,0.13232096557739106,1.1133292900922243e-05,0.713365912437439
Reflecting,0.9969357053438822,0.9979421496391296,0.0027230003920410326,0.993213415145874,0.9996515512466431
Relational Energy,0.4041245987682487,0.11251956596970558,0.4518670061813928,0.0002378588105784729,0.9992716908454895
Reputation Maintenance Concerns,0.15529854244717475,0.00228625675663352,0.3342311638466115,0.0001802203623810783,0.9024437665939331
Restoration Orientation,0.3010019896511949,0.16837501525878906,0.34777438422824086,2.674182724149432e-05,0.985745906829834
Self-Righteousness Stigmas,0.9759783645470937,0.991949588060379,0.02848409024713334,0.9357085824012756,0.9996880292892456
Self-Verification Striving,0.04865357304463812,0.0018958778819069266,0.14762384248410026,9.320990648120642e-05,0.7825407385826111
Self/Other Centeredness Supervisor Behaviors,0.800568014383316,0.8498353362083435,0.17577433180474303,0.5298591256141663,0.9833269715309143
Sense of Community Credits,0.9557514488697052,0.9758177697658539,0.05908778523233401,0.8306182622909546,0.9997996687889099
Shame,0.49307595526624937,0.4864413635805249,0.49155506204850313,0.0004171735781710595,0.9995356798171997
Skill/ability sales self-efficacy,0.28976034241277376,0.0928738065995276,0.38395818196661324,2.400720404693857e-05,0.9969279170036316
Social Exchange Relationship,0.9997935593128204,0.9997960329055786,6.490184749461751e-05,0.9996891021728516,0.999891996383667
State Gratitude,0.13566331211004581,0.0010527338017709553,0.2905930803159824,2.2256093870964833e-05,0.9766449928283691
Subjective Social Class,0.6008705675951205,0.7081409096717834,0.40508071965024867,0.0006744755664840341,0.9998070597648621
Superficial Reaction to Supervisor,0.6578251793980598,0.8924042582511902,0.3836590128508753,0.03643161430954933,0.9997486472129822
Supervisor Enforcing Work Requirements/Flexibility,0.36363568777839345,0.36051641404628754,0.2004427524652972,0.03561314195394516,0.6691379547119141
Supervisor Follower Development,0.782699336608251,0.9155791997909546,0.31888647772646,0.08754241466522217,0.9955434203147888
Supervisor Intellectual Stimulation,0.7462960084279379,0.6655663847923279,0.14014329581212,0.6299054026603699,0.9434162378311157
Supervisor Solicitation of Voice,0.6797562291224798,0.6903741955757141,0.2951499230016988,0.3359815776348114,0.9930363297462463
Supervisor Support for Recovery,0.05246887964252286,0.0013697363901883364,0.14617416691496746,2.5734121663845144e-05,0.5905430316925049
Supervisor Team Building,0.9571192026138305,0.9908275008201599,0.05573873844726362,0.8194648623466492,0.9984523057937622
Supervisor Vision Communication,0.8561094452937444,0.938645750284195,0.21494267039191148,0.3817293345928192,0.9976327419281006
Supervisor's Organizational Embodiment,0.915699400835567,0.9340006113052368,0.0918625937662942,0.6115644574165344,0.9989193677902222
Supervisor-Triggered Newcomer Negative Affect,0.8598228661077363,0.9628846645355225,0.2265283420065304,0.09855291247367859,0.9996963739395142
Supervisor-Triggered Newcomer Positive Affect,0.8608531504869461,0.9534505307674408,0.18876083700863996,0.36754855513572693,0.9996793270111084
Supportive Voice (Burris),0.3328359356443495,0.12151945009827614,0.3908406051291135,2.9722788895014673e-05,0.9288842678070068
Supportive Voice (Maynes),0.7135865269228816,0.9741954505443573,0.35959008882977517,0.017122594639658928,0.9995930790901184
Synchrony Preference,0.18557652581572862,0.004474533372558653,0.35909176190504905,3.306234793853946e-05,0.9827296733856201
Team Temporal Leadership,0.8864172030062902,0.9175376296043396,0.12270899138058483,0.44294366240501404,0.9965104460716248
Tendency to Gossip,0.9985480407873789,0.998814195394516,0.0010876068000226194,0.9963914752006531,0.9997976422309875
Time Management Credits,0.9569651385148367,0.9683952927589417,0.040064635224681754,0.8882794380187988,0.9993501305580139
Uniformity/Individualization Supervisor Behaviors,0.8113200802356004,0.9856770634651184,0.3346620993097488,0.05251217260956764,0.9951230883598328
Victim Identity,0.9980258544286092,0.9984363913536072,0.0014698590967893188,0.9960558414459229,0.9995853304862976
Void Filling Stigmas,0.9435284833113352,0.9748294055461884,0.06986434884745886,0.7924780249595642,0.9945147037506104
Volunteering,0.7470472067594528,0.8452057540416718,0.23757705040127317,0.2625791132450104,0.9803950190544128
Voracity,0.9878360986709595,0.9966601431369781,0.025302727512187685,0.9121979475021362,0.9986673593521118
Wanderlust,0.9718523859977722,0.9854985177516937,0.03054640495001338,0.897771418094635,0.9995191097259521
Work to Personal Conflict,0.4838480532518588,0.5951294004917145,0.373637823460378,0.0009161618072539568,0.9668343663215637
