,mean,median,std,min,max
Other Focus Credits,0.8703333040078481,0.8589478731155396,0.0496082566988361,0.8142073750495911,0.9622822999954224
Perceived Career Opportunity,0.9134789307912191,0.8946181535720825,0.045274723885642444,0.8699196577072144,0.9758989810943604
Performance Monitoring,0.8655354678630829,0.8587535619735718,0.028063728170390725,0.8298555612564087,0.910439133644104
Personal Life Motives,0.9525167842706045,0.949421614408493,0.010337448748785205,0.9381697177886963,0.970353364944458
Personal Recognition by Supervisor,0.8733346660931905,0.8719838261604309,0.034264643425798505,0.8282065987586975,0.9293789863586426
Personal to Family Conflict,0.8898048162460327,0.8861464858055115,0.035709149777960185,0.8368101716041565,0.945785641670227
Personal to Work Conflict,0.8976373910903931,0.9053840637207031,0.028720614717501425,0.8510875701904297,0.9401892423629761
Planning,0.9519262115160624,0.9474135637283325,0.008763315332161448,0.9441865086555481,0.9641785621643066
Procedural Fairness Monitoring,0.9270072698593139,0.9367239475250244,0.023386514685498096,0.871505081653595,0.9605329036712646
Procedural Justice Clarity,0.9521899302800496,0.954042911529541,0.019443141564936352,0.9176152944564819,0.9889264106750488
Productivity Motives,0.920435388882955,0.9187766909599304,0.01791399217568599,0.8993717432022095,0.9431577324867249
Prohibitive Voice,0.8774690747261047,0.8609068095684052,0.05585364209550149,0.791427493095398,0.9653656482696533
Promotive Voice,0.8857497572898865,0.8838191628456116,0.026367341425573478,0.8509259223937988,0.9381647109985352
Propensity to Morally Disengage,0.8889804759195873,0.8762650191783905,0.031002311795530896,0.8339198231697083,0.9564180374145508
Reflecting,0.9545285105705261,0.9551894068717957,0.010749604666340671,0.9410449862480164,0.9673511385917664
Relational Energy,0.9260005056858063,0.9262992739677429,0.027711366311760036,0.8821747303009033,0.9728272557258606
Reputation Maintenance Concerns,0.8607137898604075,0.8542404472827911,0.030226730120923275,0.8263988494873047,0.9075366258621216
Restoration Orientation,0.9015793999036154,0.8997557163238525,0.028210573791784464,0.8624818921089172,0.952850878238678
Self-Righteousness Stigmas,0.9264750878016154,0.9267723858356476,0.039901359112498945,0.8770506381988525,0.9739663600921631
Self-Verification Striving,0.9399985713618142,0.9426920413970947,0.014392951211154404,0.9055733680725098,0.9698586463928223
Self/Other Centeredness Supervisor Behaviors,0.8945536315441132,0.8940355181694031,0.020089621645703857,0.8728460073471069,0.9451091289520264
Sense of Community Credits,0.9281086325645447,0.9238615036010742,0.01881979770071095,0.9072153568267822,0.9627566933631897
Shame,0.9533657530943552,0.9548031985759735,0.020441221001148344,0.9206275939941406,0.9861387610435486
Skill/ability sales self-efficacy,0.8537407577037811,0.8552480936050415,0.044034751661279306,0.7738850712776184,0.9147680997848511
Social Exchange Relationship,0.9837762614091238,0.9835513532161713,0.0024826209754427947,0.9813728332519531,0.9888678789138794
State Gratitude,0.7801514446735383,0.7745683193206787,0.06786664462786891,0.6381175518035889,0.878494143486023
Subjective Social Class,0.9371963898340862,0.9417433738708496,0.019789818626172826,0.8943212032318115,0.9769997000694275
Superficial Reaction to Supervisor,0.925311267375946,0.929309070110321,0.04006430401587671,0.8630690574645996,0.9899379014968872
Supervisor Enforcing Work Requirements/Flexibility,0.8487314482529958,0.8457452952861786,0.016148702361655966,0.8291170597076416,0.879989743232727
Supervisor Follower Development,0.8953777650992075,0.9035407900810242,0.04550633728029315,0.8271173238754272,0.951404333114624
Supervisor Intellectual Stimulation,0.8884624441464742,0.8852334022521973,0.029504682239634216,0.8540496230125427,0.9261043071746826
Supervisor Solicitation of Voice,0.9131574829419454,0.9105630218982697,0.052312165917850775,0.8558140993118286,0.9714975357055664
Supervisor Support for Recovery,0.8569365779558817,0.8680788278579712,0.04528818905747569,0.7575862407684326,0.9284472465515137
Supervisor Team Building,0.8751850306987763,0.8781903684139252,0.031005914804685702,0.7916029691696167,0.9051494598388672
Supervisor Vision Communication,0.888259490331014,0.8931625187397003,0.02619271155583636,0.8352484703063965,0.9198068380355835
Supervisor's Organizational Embodiment,0.900205084019237,0.8950007259845734,0.032656925258389424,0.8507797718048096,0.9779801368713379
Supervisor-Triggered Newcomer Negative Affect,0.8667218195540565,0.8684118986129761,0.04552608915038197,0.7565739154815674,0.9390393495559692
Supervisor-Triggered Newcomer Positive Affect,0.8625545118536267,0.8582635521888733,0.045741000301254574,0.7829585075378418,0.9472892880439758
Supportive Voice (Burris),0.8878195385138193,0.9025645852088928,0.04899788005120072,0.808626115322113,0.9420167803764343
Supportive Voice (Maynes),0.8746345520019532,0.8789545297622681,0.030020985721950822,0.8244597911834717,0.9201725721359253
Synchrony Preference,0.9169761339823405,0.9236262440681458,0.015892437525392742,0.8880944848060608,0.9339747428894043
Team Temporal Leadership,0.9243900548844111,0.9263034462928772,0.01161925963263992,0.8953059911727905,0.9413299560546875
Tendency to Gossip,0.9595748881498972,0.9589084088802338,0.013576076285512058,0.9377183318138123,0.9805598855018616
Time Management Credits,0.9083322286605835,0.9005172550678253,0.02217875426973572,0.8918195962905884,0.9567607045173645
Uniformity/Individualization Supervisor Behaviors,0.8426422894001007,0.8324586749076843,0.031205619703751238,0.809458315372467,0.909198522567749
Victim Identity,0.9434107343355814,0.9406993985176086,0.004049929045133067,0.9403972625732422,0.9491355419158936
Void Filling Stigmas,0.9472208221753439,0.9424446225166321,0.010026711913159611,0.9394783973693848,0.9676743745803833
Volunteering,0.9059331238269805,0.9045778512954712,0.02654655012410883,0.8552916646003723,0.9522857666015625
Voracity,0.9624728977680206,0.9656639397144318,0.012102644788147874,0.9403928518295288,0.9797986745834351
Wanderlust,0.9464116156101227,0.9454158544540405,0.009471557565750749,0.9306046962738037,0.9632965326309204
Work to Personal Conflict,0.8802345991134644,0.8797700703144073,0.025210189928760385,0.8337835073471069,0.9352594614028931
